期數,日期,中獎號碼 1,2,3,4,5,6,特別號碼,上期出現號碼,小,大,單數,雙數,1-10,11-20,21-30,31-40,41-50,頭獎 中獎注數,頭獎 每注獎金,二獎 中獎注數,二獎 每注獎金,三獎 中獎注數,三獎 每注獎金,四獎 中獎注數,四獎 每注獎金,五獎 中獎注數,五獎 每注獎金,六獎 中獎注數,六獎 每注獎金,七獎 中獎注數,七獎 每注獎金,八獎 中獎注數,八獎 每注獎金
108000085,2019-09-27,10,21,25,26,35,37,4,,2,4,4,2,1,0,3,2,0,0,0.00,1,3018110.00,49,66332.00,189,11055.00,3129,2000.00,4983,1000.00,49712,400.00,58977,400.00
108000084,2019-09-24,2,16,18,20,22,39,21,,5,1,1,5,1,3,1,1,0,0,0.00,1,3065656.00,55,60026.00,179,11856.00,3022,2000.00,4228,1000.00,41995,400.00,54976,400.00
108000083,2019-09-20,8,17,23,24,31,34,25,,4,2,3,3,1,1,2,2,0,0,0.00,4,650335.00,70,40020.00,192,9379.00,3608,2000.00,4491,1000.00,42675,400.00,60824,400.00
108000082,2019-09-17,12,18,29,40,41,48,24,,2,4,2,4,0,2,1,1,2,0,0.00,1,6571932.00,57,60746.00,138,16129.00,2868,2000.00,4106,1000.00,43283,400.00,53723,400.00
108000081,2019-09-13,2,7,15,27,37,39,43,,3,3,5,1,2,1,1,2,0,0,0.00,0,0.00,61,59260.00,204,11391.00,4276,2000.00,4809,1000.00,46275,400.00,73467,400.00
108000080,2019-09-10,3,12,17,20,29,38,47,20,4,2,3,3,1,3,1,1,0,0,0.00,1,2924818.00,82,38412.00,186,10886.00,4059,2000.00,4160,1000.00,40694,400.00,67078,400.00
108000079,2019-09-06,2,14,19,20,26,43,23,,4,2,2,4,1,3,1,0,1,0,0.00,1,2852646.00,64,48001.00,135,14628.00,2769,2000.00,4132,1000.00,42303,400.00,52469,400.00
108000078,2019-09-03,11,13,25,32,33,48,31,48,2,4,4,2,0,2,1,2,1,0,0.00,2,1342951.00,54,53565.00,148,12563.00,2636,2000.00,3791,1000.00,35831,400.00,47739,400.00
108000077,2019-08-30,6,26,35,42,44,48,7,,1,5,1,5,1,0,1,1,3,0,0.00,1,3403668.00,26,71776.00,69,17386.00,1596,2000.00,2235,1000.00,24440,400.00,28629,400.00
108000076,2019-08-27,1,4,8,10,45,47,41,,4,2,3,3,4,0,0,0,2,0,0.00,0,0.00,21,85680.00,72,16065.00,1772,2000.00,2062,1000.00,21192,400.00,33263,400.00
108000075,2019-08-23,5,17,19,21,42,43,16,"19,42",4,2,5,1,1,2,1,0,2,0,0.00,1,1823366.00,27,72726.00,73,17292.00,1494,2000.00,2016,1000.00,20469,400.00,28741,400.00
108000074,2019-08-20,1,16,19,27,35,42,41,,3,3,4,2,1,2,1,1,1,0,0.00,2,1617638.00,36,51781.00,66,18157.00,1557,2000.00,1829,1000.00,18492,400.00,28863,400.00
108000073,2019-08-16,7,8,31,33,41,45,39,41,2,4,5,1,2,0,0,2,2,0,0.00,0,0.00,33,49091.00,88,11834.00,1602,2000.00,2214,1000.00,22284,400.00,29740,400.00
108000072,2019-08-13,5,21,25,32,36,41,33,41,2,4,4,2,1,0,2,2,1,0,0.00,2,1652294.00,18,103833.00,67,17932.00,1413,2000.00,1951,1000.00,21194,400.00,28698,400.00
108000071,2019-08-09,4,13,18,26,41,48,33,,3,3,2,4,1,2,1,0,2,0,0.00,0,0.00,24,70407.00,77,14107.00,1259,2000.00,1876,1000.00,19253,400.00,23692,400.00
108000070,2019-08-06,1,10,20,37,38,49,31,49,3,3,3,3,2,1,0,2,1,0,0.00,1,3221331.00,27,60862.00,67,15767.00,1582,2000.00,2003,1000.00,20035,400.00,28420,400.00
108000069,2019-08-02,5,34,42,46,48,49,14,,1,5,2,4,1,0,0,1,4,0,0.00,0,0.00,23,79384.00,56,20959.00,1297,2000.00,1735,1000.00,18097,400.00,22714,400.00
108000068,2019-07-30,4,12,21,24,33,35,42,4,4,2,3,3,1,1,2,2,0,0,0.00,1,3008080.00,30,52183.00,61,16498.00,1612,2000.00,1991,1000.00,18554,400.00,28098,400.00
108000067,2019-07-26,4,11,36,40,41,48,49,,2,4,2,4,1,1,0,2,2,1,100000000.00,0,0.00,30,55798.00,84,12810.00,1617,2000.00,1982,1000.00,19725,400.00,27394,400.00
108000066,2019-07-23,12,14,35,37,42,47,6,"12,35",2,4,3,3,0,2,0,2,2,0,0.00,1,3018305.00,31,55050.00,74,14825.00,1293,2000.00,1820,1000.00,20390,400.00,23882,400.00
108000065,2019-07-19,12,17,26,33,35,39,10,39,2,4,4,2,0,2,1,3,0,0,0.00,0,0.00,36,42886.00,82,12103.00,1556,2000.00,2021,1000.00,21522,400.00,26600,400.00
108000064,2019-07-16,15,30,31,37,39,48,8,37,1,5,4,2,0,1,1,3,1,0,0.00,1,1571512.00,28,60442.00,78,13948.00,1330,2000.00,2118,1000.00,22369,400.00,23826,400.00
108000063,2019-07-12,12,14,18,19,37,47,30,37,4,2,3,3,0,4,0,1,1,1,406785516.00,1,2751783.00,54,54878.00,122,15615.00,2749,2000.00,3739,1000.00,37952,400.00,51970,400.00
108000062,2019-07-09,11,17,20,34,37,41,6,"11,17",3,3,4,2,0,3,0,2,1,0,0.00,4,624203.00,45,59752.00,137,12617.00,2548,2000.00,3441,1000.00,36157,400.00,44841,400.00
108000061,2019-07-05,11,17,32,33,38,46,15,"11,33",2,4,3,3,0,2,0,3,1,0,0.00,1,2593043.00,38,73487.00,102,17599.00,2158,2000.00,2931,1000.00,30886,400.00,41146,400.00
108000060,2019-07-02,2,4,11,33,39,42,19,33,3,3,3,3,2,1,0,2,1,0,0.00,1,10255310.00,45,47548.00,110,12504.00,2216,2000.00,3077,1000.00,30285,400.00,39467,400.00
108000059,2019-06-28,9,13,15,26,31,33,10,31,3,3,5,1,1,2,1,2,0,0,0.00,0,0.00,58,36744.00,109,12569.00,2221,2000.00,3023,1000.00,30190,400.00,38377,400.00
108000058,2019-06-25,8,20,31,36,38,45,33,31,2,4,2,4,1,1,0,3,1,0,0.00,0,0.00,40,51970.00,86,15539.00,1903,2000.00,2521,1000.00,25062,400.00,35023,400.00
108000057,2019-06-21,7,12,26,30,31,32,13,,2,4,2,4,1,1,2,2,0,0,0.00,0,0.00,47,50774.00,123,12472.00,2942,2000.00,3711,1000.00,35533,400.00,49411,400.00
108000056,2019-06-18,5,16,27,29,33,45,28,,2,4,5,1,1,1,2,1,1,0,0.00,0,0.00,46,50176.00,145,10232.00,2482,2000.00,3415,1000.00,32725,400.00,43175,400.00
108000055,2019-06-14,6,10,12,22,24,37,3,6,5,1,1,5,2,1,2,1,0,0,0.00,1,4161985.00,75,25384.00,185,6615.00,3029,2000.00,4185,1000.00,36607,400.00,48290,400.00
108000054,2019-06-11,6,31,32,39,40,42,28,,1,5,2,4,1,0,0,4,1,0,0.00,0,0.00,29,88906.00,125,13259.00,2001,2000.00,3194,1000.00,31463,400.00,37161,400.00
108000053,2019-06-07,18,22,26,27,30,38,45,,2,4,1,5,0,1,4,1,0,0,0.00,1,2959323.00,40,79674.00,109,18795.00,2902,2000.00,3692,1000.00,37329,400.00,51235,400.00
108000052,2019-06-04,5,6,19,23,43,48,7,,4,2,4,2,2,1,1,0,2,0,0.00,2,1157236.00,63,39563.00,147,10900.00,2889,2000.00,4034,1000.00,41318,400.00,51562,400.00
108000051,2019-05-31,8,15,21,31,36,46,18,36,3,3,3,3,1,1,1,2,1,0,0.00,3,880027.00,46,61807.00,115,15893.00,3206,2000.00,3512,1000.00,36290,400.00,49488,400.00
108000050,2019-05-28,3,11,22,36,38,40,7,,3,3,2,4,1,1,1,3,0,0,0.00,4,1076123.00,57,39154.00,140,10247.00,3127,2000.00,3773,1000.00,37781,400.00,51472,400.00
108000049,2019-05-24,12,13,19,21,29,39,41,,4,2,5,1,0,3,2,1,0,1,357526957.00,0,0.00,52,46227.00,90,17170.00,2341,2000.00,2553,1000.00,25880,400.00,42208,400.00
108000048,2019-05-21,7,10,18,32,41,46,42,7,3,3,2,4,2,1,0,1,2,0,0.00,1,2227053.00,39,61496.00,86,17927.00,1952,2000.00,2623,1000.00,27732,400.00,35612,400.00
108000047,2019-05-17,2,7,12,21,23,45,10,,5,1,4,2,2,1,2,0,1,0,0.00,2,798313.00,43,39987.00,134,8248.00,2421,2000.00,3641,1000.00,32986,400.00,40969,400.00
108000046,2019-05-14,9,15,27,28,40,43,45,27,2,4,4,2,1,1,2,1,1,0,0.00,2,1058244.00,34,67038.00,86,17037.00,1915,2000.00,2403,1000.00,24740,400.00,35984,400.00
108000045,2019-05-10,11,17,27,31,33,37,12,,2,4,6,0,0,2,1,3,0,0,0.00,1,1751452.00,50,37723.00,100,12125.00,2072,2000.00,2908,1000.00,31066,400.00,37102,400.00
108000044,2019-05-07,2,14,23,29,35,43,22,,3,3,4,2,1,1,2,1,1,0,0.00,2,4279134.00,40,47678.00,95,12905.00,2016,2000.00,2685,1000.00,25993,400.00,33960,400.00
108000043,2019-05-03,6,7,19,31,32,40,15,19,3,3,3,3,2,1,0,3,0,0,0.00,0,0.00,27,72429.00,79,15913.00,1678,2000.00,2373,1000.00,24463,400.00,30774,400.00
108000042,2019-04-30,1,4,19,24,47,49,36,24,4,2,4,2,2,1,1,0,2,0,0.00,0,0.00,39,49952.00,79,15852.00,1688,2000.00,2348,1000.00,23742,400.00,30287,400.00
108000041,2019-04-26,8,24,29,37,44,48,6,8,2,4,2,4,1,0,2,1,2,0,0.00,0,0.00,41,43948.00,69,16787.00,1621,2000.00,2255,1000.00,23202,400.00,27273,400.00
108000040,2019-04-23,8,14,16,18,30,35,36,,4,2,1,5,1,3,1,1,0,0,0.00,0,0.00,29,55304.00,77,13390.00,1947,2000.00,2130,1000.00,22308,400.00,32268,400.00
108000039,2019-04-19,4,11,24,29,32,45,49,,3,3,3,3,1,1,2,1,1,0,0.00,1,1654159.00,36,49483.00,65,17618.00,1546,2000.00,1955,1000.00,18907,400.00,28411,400.00
108000038,2019-04-16,1,14,23,36,39,41,4,,3,3,4,2,1,1,1,2,1,0,0.00,1,3153688.00,40,38727.00,82,12144.00,1654,2000.00,2262,1000.00,22196,400.00,27477,400.00
108000037,2019-04-12,12,26,32,34,45,46,14,"45,46",1,5,1,5,0,1,1,2,2,0,0.00,0,0.00,15,123145.00,85,13970.00,1440,2000.00,1988,1000.00,20650,400.00,26847,400.00
108000036,2019-04-09,10,36,37,44,45,46,48,,1,5,2,4,1,0,0,2,3,0,0.00,1,3323036.00,36,50746.00,72,16311.00,1560,2000.00,2256,1000.00,20507,400.00,26738,400.00
108000035,2019-04-05,11,28,29,38,43,49,22,"28,38",1,5,4,2,0,1,2,1,2,0,0.00,0,0.00,23,76165.00,64,17596.00,1234,2000.00,1765,1000.00,19448,400.00,23572,400.00
108000034,2019-04-02,5,28,38,40,41,47,25,,1,5,3,3,1,0,1,2,2,0,0.00,1,1727649.00,24,77522.00,68,17589.00,1294,2000.00,1945,1000.00,20374,400.00,25263,400.00
108000033,2019-03-29,1,3,12,16,29,49,4,,4,2,4,2,2,2,1,0,1,1,100000000.00,1,1326286.00,26,54934.00,119,7715.00,1826,2000.00,2606,1000.00,24505,400.00,31530,400.00
108000032,2019-03-26,6,13,14,19,24,38,26,,5,1,2,4,1,3,1,1,0,1,100000000.00,1,6160311.00,40,36594.00,112,8401.00,1946,2000.00,2620,1000.00,24736,400.00,32008,400.00
108000031,2019-03-22,1,12,16,37,41,47,36,"16,47",3,3,4,2,1,2,0,1,2,0,0.00,0,0.00,27,69646.00,72,16789.00,1444,2000.00,1894,1000.00,19957,400.00,26957,400.00
108000030,2019-03-19,7,16,17,36,47,48,49,36,3,3,3,3,1,2,0,1,2,0,0.00,0,0.00,25,79587.00,73,17521.00,1469,2000.00,1952,1000.00,19750,400.00,26619,400.00
108000029,2019-03-15,5,10,12,20,28,36,15,5,4,2,1,5,2,2,1,1,0,1,100000000.00,0,0.00,50,26004.00,118,7083.00,2528,2000.00,3103,1000.00,27397,400.00,38687,395.00
108000028,2019-03-12,5,7,22,37,40,45,12,,3,3,4,2,2,0,1,2,1,0,0.00,2,2438160.00,43,39740.00,83,13235.00,1647,2000.00,2679,1000.00,27670,400.00,31146,400.00
108000027,2019-03-08,3,11,15,25,31,48,36,,3,3,5,1,1,2,1,1,1,0,0.00,0,0.00,38,42709.00,76,13728.00,1641,2000.00,2167,1000.00,22894,400.00,30591,400.00
108000026,2019-03-05,12,13,16,21,42,43,39,,4,2,3,3,0,3,1,0,2,1,100000000.00,0,0.00,36,53322.00,69,17884.00,1527,2000.00,2250,1000.00,23462,400.00,29576,400.00
108000025,2019-03-01,1,8,14,27,40,45,34,,3,3,3,3,2,1,1,1,1,0,0.00,1,1732437.00,25,74628.00,62,19344.00,1765,2000.00,2055,1000.00,21644,400.00,30887,400.00
108000024,2019-02-26,6,17,22,34,38,42,20,"6,22",3,3,1,5,1,1,1,2,1,1,249454932.00,1,2265303.00,37,65933.00,114,13756.00,2249,2000.00,3056,1000.00,31687,400.00,40358,400.00
108000023,2019-02-22,6,20,22,43,45,48,11,43,3,3,2,4,1,1,1,0,3,0,0.00,3,1635471.00,30,85936.00,121,13697.00,1900,2000.00,2715,1000.00,31053,400.00,35642,400.00
108000022,2019-02-19,1,3,4,24,32,43,37,"1,3",4,2,3,3,3,0,1,1,1,0,0.00,0,0.00,44,61494.00,94,18504.00,2291,2000.00,3214,1000.00,33158,400.00,44979,400.00
108000021,2019-02-15,1,3,40,44,46,48,2,,2,4,2,4,2,0,0,1,3,0,0.00,2,2306495.00,77,64517.00,208,15353.00,4134,2000.00,5936,1000.00,61156,400.00,74178,400.00
108000020,2019-02-12,11,16,19,29,30,45,1,19,3,3,4,2,0,3,2,0,1,0,0.00,3,1095284.00,61,58010.00,151,15065.00,3308,2000.00,4968,1000.00,51646,400.00,59957,400.00
108000019,2019-02-10,5,8,14,19,22,47,24,"8,19",5,1,3,3,2,2,1,0,1,0,0.00,3,2958250.00,97,52217.00,232,14035.00,5183,2000.00,6385,1000.00,66301,400.00,90124,400.00
108000018,2019-02-09,6,8,18,19,20,30,22,8,5,1,1,5,2,3,1,0,0,1,100000000.00,0,0.00,136,33031.00,300,9626.00,5942,2000.00,7609,1000.00,71344,400.00,98733,400.00
108000017,2019-02-08,8,13,14,32,36,42,5,,3,3,1,5,1,2,0,2,1,1,204965634.00,2,2687080.00,121,47831.00,324,11483.00,5924,2000.00,8633,1000.00,85656,400.00,105285,400.00
108000016,2019-02-07,7,21,29,33,40,41,8,29,2,4,5,1,1,0,2,2,1,0,0.00,2,2670140.00,96,59906.00,243,15214.00,5383,2000.00,7456,1000.00,77584,400.00,96955,400.00
108000015,2019-02-06,17,23,28,29,32,39,12,,2,4,4,2,0,1,3,2,0,0,0.00,8,1598092.00,103,57848.00,320,11970.00,6262,2000.00,8768,1000.00,86031,400.00,106444,400.00
108000014,2019-02-05,13,18,30,34,45,49,33,34,2,4,3,3,0,2,1,1,2,1,217864146.00,0,0.00,133,58719.00,350,14344.00,6336,2000.00,8983,1000.00,90708,400.00,115842,400.00
108000013,2019-02-04,6,8,24,32,34,36,49,"24,36",3,3,0,6,2,0,1,3,0,0,0.00,2,3093435.00,124,53732.00,300,14277.00,6293,2000.00,7875,1000.00,78636,400.00,115657,400.00
108000012,2019-02-03,12,24,28,36,37,40,6,,2,4,1,5,0,1,2,3,0,0,0.00,4,957734.00,81,50933.00,263,10084.00,4642,2000.00,6509,1000.00,61578,400.00,77681,400.00
108000011,2019-02-02,2,7,22,35,46,49,41,,3,3,3,3,2,0,1,1,2,1,387277514.00,2,2003009.00,65,66371.00,173,16031.00,3745,2000.00,4736,1000.00,47880,400.00,69651,400.00
108000010,2019-02-01,10,17,20,21,32,41,34,20,4,2,3,3,1,2,1,1,1,0,0.00,1,4591000.00,86,57490.00,212,14992.00,4498,2000.00,6577,1000.00,66495,400.00,85046,400.00
108000009,2019-01-29,14,20,24,30,44,48,31,"14,20",3,3,0,6,0,2,2,0,2,0,0.00,1,2585923.00,42,66305.00,96,18648.00,2144,2000.00,2858,1000.00,29201,400.00,40067,400.00
108000008,2019-01-25,3,10,14,15,20,45,2,20,5,1,3,3,2,3,0,0,1,0,0.00,1,4106716.00,42,55075.00,109,13642.00,2200,2000.00,3284,1000.00,31950,400.00,40981,400.00
108000007,2019-01-22,2,20,36,37,42,46,29,,2,4,1,5,1,1,0,2,2,0,0.00,0,0.00,30,70314.00,103,13165.00,2039,2000.00,3700,1000.00,32084,400.00,38169,400.00
108000006,2019-01-18,4,5,10,30,39,45,14,30,3,3,3,3,3,0,1,1,1,0,0.00,1,1956013.00,45,46810.00,112,12090.00,1873,2000.00,2747,1000.00,27818,400.00,35282,400.00
108000005,2019-01-15,12,20,30,38,40,41,10,20,2,4,1,5,0,2,1,2,1,0,0.00,1,1671203.00,33,54538.00,173,6687.00,2055,2000.00,3787,1000.00,32346,400.00,36385,400.00
108000004,2019-01-11,13,20,22,31,34,42,9,,3,3,2,4,0,2,1,2,1,0,0.00,2,1802192.00,26,73065.00,107,11413.00,1879,2000.00,3081,1000.00,29041,400.00,35142,400.00
108000003,2019-01-08,4,19,21,28,39,43,18,,3,3,4,2,1,1,2,1,1,0,0.00,0,0.00,33,60059.00,67,19016.00,1806,2000.00,2185,1000.00,22863,400.00,31274,400.00
108000002,2019-01-04,6,7,8,20,47,48,30,,4,2,2,4,3,1,0,0,2,0,0.00,1,1669770.00,24,74925.00,96,12041.00,1662,2000.00,2522,1000.00,23361,400.00,31925,400.00
108000001,2019-01-01,18,23,24,25,39,42,48,23,3,3,3,3,0,1,3,1,1,0,0.00,1,1652606.00,37,48100.00,91,12572.00,1723,2000.00,2029,1000.00,20201,400.00,30828,400.00
107000108,2018-12-28,7,11,19,23,35,44,33,7,4,2,5,1,1,2,1,1,1,0,0.00,1,3047469.00,28,57635.00,92,11276.00,1781,2000.00,2639,1000.00,24807,400.00,31298,400.00
107000107,2018-12-25,7,26,27,28,30,32,44,,1,5,2,4,1,0,4,1,0,0,0.00,0,0.00,39,42771.00,69,15541.00,1980,2000.00,2014,1000.00,20090,400.00,32321,400.00
107000106,2018-12-21,5,19,21,34,41,49,42,5,3,3,5,1,1,1,1,1,2,0,0.00,1,1807717.00,17,114516.00,52,24067.00,1303,2000.00,1798,1000.00,19471,400.00,25917,400.00
107000105,2018-12-18,5,8,11,15,33,37,3,,4,2,5,1,2,2,0,2,0,1,326381297.00,1,1740040.00,53,35356.00,180,6692.00,2986,2000.00,4209,1000.00,37707,400.00,51300,400.00
107000104,2018-12-14,6,9,14,19,38,49,20,,4,2,3,3,2,2,0,1,1,0,0.00,4,487654.00,44,47742.00,111,12166.00,2544,2000.00,3179,1000.00,30391,400.00,42513,400.00
107000103,2018-12-11,7,12,15,21,27,47,48,,4,2,5,1,1,2,2,0,1,0,0.00,1,3784804.00,49,41086.00,87,14876.00,2509,2000.00,2522,1000.00,24817,400.00,41907,400.00
107000102,2018-12-07,11,20,29,33,34,36,18,20,2,4,3,3,0,2,1,3,0,0,0.00,0,0.00,36,57297.00,77,17221.00,1877,2000.00,2614,1000.00,26316,400.00,34235,400.00
107000101,2018-12-04,3,6,12,16,17,20,14,20,6,0,2,4,2,4,0,0,0,0,0.00,1,1588964.00,55,31112.00,107,10280.00,2364,2000.00,2746,1000.00,25159,400.00,39587,400.00
107000100,2018-11-30,5,14,20,27,29,45,7,27,3,3,4,2,1,2,2,0,1,0,0.00,2,824341.00,34,52220.00,84,13588.00,1703,2000.00,2710,1000.00,27641,400.00,30960,400.00
107000099,2018-11-27,27,33,36,41,43,44,31,43,0,6,4,2,0,0,1,2,3,0,0.00,1,3448684.00,18,108924.00,59,21362.00,1362,2000.00,1773,1000.00,19144,400.00,26617,400.00
107000098,2018-11-23,7,20,21,34,37,43,5,34,3,3,4,2,1,1,1,2,1,0,0.00,0,0.00,26,67435.00,80,14089.00,1656,2000.00,2197,1000.00,22854,400.00,28545,400.00
107000097,2018-11-20,4,31,34,36,40,44,20,,1,5,1,5,1,0,0,4,1,0,0.00,1,8878134.00,12,146263.00,92,12264.00,1499,2000.00,2182,1000.00,21461,400.00,27412,400.00
107000096,2018-11-16,7,11,23,30,38,49,45,7,3,3,4,2,1,1,2,1,1,0,0.00,0,0.00,31,51022.00,90,11297.00,1731,2000.00,2257,1000.00,21863,400.00,30463,400.00
107000095,2018-11-13,7,21,35,36,42,43,10,,2,4,4,2,1,0,1,2,2,0,0.00,0,0.00,19,83871.00,84,12195.00,1667,2000.00,2128,1000.00,21877,400.00,27394,400.00
107000094,2018-11-09,4,12,14,15,22,48,28,,5,1,1,5,1,3,1,0,1,0,0.00,0,0.00,34,40961.00,70,12790.00,1878,2000.00,2308,1000.00,23529,400.00,31185,400.00
107000093,2018-11-06,2,5,26,29,38,39,7,5,2,4,3,3,2,0,2,2,0,0,0.00,0,0.00,26,60554.00,62,16324.00,1736,2000.00,2438,1000.00,25323,400.00,30765,400.00
107000092,2018-11-02,5,16,18,32,41,47,2,"32,47",3,3,3,3,1,2,0,1,2,0,0.00,0,0.00,26,63982.00,54,19804.00,1353,2000.00,1805,1000.00,20227,400.00,23295,400.00
107000091,2018-10-30,3,9,28,32,39,47,7,,2,4,4,2,2,0,1,2,1,0,0.00,2,679872.00,37,39576.00,87,10820.00,1664,2000.00,2279,1000.00,23480,400.00,28043,400.00
107000090,2018-10-26,8,10,23,33,41,46,48,,3,3,3,3,2,0,1,1,2,0,0.00,1,1472007.00,33,48037.00,59,17272.00,1721,2000.00,1786,1000.00,18468,400.00,30040,400.00
107000089,2018-10-23,6,9,13,20,42,43,21,"20,42",4,2,3,3,2,2,0,0,2,1,113819591.00,1,4930950.00,26,65369.00,65,16809.00,1414,2000.00,2100,1000.00,21676,400.00,27147,400.00
107000088,2018-10-19,7,18,20,32,42,49,24,49,3,3,2,4,1,2,0,1,2,0,0.00,0,0.00,26,70135.00,56,20933.00,1304,2000.00,1841,1000.00,19454,400.00,24855,400.00
107000087,2018-10-16,1,24,39,40,46,49,33,,2,4,3,3,1,0,1,2,2,0,0.00,0,0.00,16,111693.00,58,19807.00,1251,2000.00,1807,1000.00,18510,400.00,24835,400.00
107000086,2018-10-12,4,6,7,12,20,21,29,,6,0,2,4,3,2,1,0,0,0,0.00,1,2505509.00,73,15369.00,121,5960.00,2556,2000.00,2686,1000.00,23098,400.00,36387,347.00
107000085,2018-10-09,8,13,16,23,35,41,21,,4,2,4,2,1,2,1,1,1,0,0.00,0,0.00,36,43785.00,78,12991.00,1625,2000.00,2072,1000.00,20381,400.00,28222,400.00
107000084,2018-10-05,3,9,10,42,44,47,5,"42,47",3,3,3,3,3,0,0,0,3,0,0.00,1,3329085.00,27,63252.00,70,15683.00,1410,2000.00,2260,1000.00,25185,400.00,27324,400.00
107000083,2018-10-02,2,8,16,33,42,47,14,2,3,3,2,4,2,1,0,1,2,1,100000000.00,0,0.00,52,36103.00,100,12068.00,1867,2000.00,2528,1000.00,25106,400.00,33549,400.00
107000082,2018-09-28,1,2,7,20,27,37,19,27,4,2,4,2,3,1,1,1,0,0,0.00,1,1707933.00,46,39985.00,85,13910.00,2259,2000.00,2753,1000.00,26221,400.00,37687,400.00
107000081,2018-09-25,19,25,27,39,40,46,6,,1,5,4,2,0,1,2,2,1,0,0.00,1,2514496.00,34,79644.00,118,14752.00,2022,2000.00,2989,1000.00,31234,400.00,38570,400.00
107000080,2018-09-21,3,5,10,11,29,45,25,"11,45",4,2,5,1,3,1,1,0,1,1,147051016.00,1,2431300.00,60,43638.00,161,10454.00,3178,2000.00,4155,1000.00,39217,400.00,51936,400.00
107000079,2018-09-18,11,23,34,36,41,45,43,"36,45",2,4,4,2,0,1,1,2,2,0,0.00,1,2630456.00,55,51505.00,95,19169.00,2372,2000.00,3116,1000.00,31792,400.00,42705,400.00
107000078,2018-09-14,19,29,36,37,45,46,18,,1,5,4,2,0,1,1,2,2,0,0.00,1,2693218.00,35,82868.00,97,19222.00,2265,2000.00,2926,1000.00,30843,400.00,40998,400.00
107000077,2018-09-11,14,16,18,23,25,44,41,"14,44",4,2,2,4,0,3,2,0,1,0,0.00,1,3901507.00,33,77350.00,95,17272.00,1838,2000.00,2585,1000.00,29256,400.00,37326,400.00
107000076,2018-09-07,2,8,14,21,37,44,49,,4,2,2,4,2,1,1,1,1,0,0.00,0,0.00,31,53195.00,72,14723.00,1499,2000.00,1630,1000.00,16069,400.00,26915,400.00
107000075,2018-09-04,4,6,10,15,42,49,12,15,4,2,2,4,3,1,0,0,2,1,100000000.00,1,1437827.00,27,57349.00,74,13451.00,1390,2000.00,2303,1000.00,23181,400.00,26638,400.00
107000074,2018-08-31,12,15,34,37,43,46,38,,2,4,3,3,0,2,0,2,2,1,422503574.00,2,1210282.00,66,39496.00,109,15374.00,2978,2000.00,3634,1000.00,35729,400.00,49077,400.00
107000073,2018-08-28,8,10,11,39,42,44,27,39,3,3,2,4,2,1,0,1,2,0,0.00,1,1985673.00,38,56274.00,112,12274.00,2317,2000.00,3603,1000.00,35983,400.00,43246,400.00
107000072,2018-08-24,3,7,9,31,39,45,35,31,3,3,6,0,3,0,0,2,1,0,0.00,1,2193284.00,34,69470.00,93,16327.00,2054,2000.00,2563,1000.00,26911,400.00,38773,400.00
107000071,2018-08-21,8,12,17,28,31,34,1,,3,3,2,4,1,2,1,2,0,0,0.00,4,438704.00,59,32030.00,143,8495.00,2879,2000.00,4009,1000.00,37037,400.00,48366,400.00
107000070,2018-08-17,3,14,19,21,35,48,13,,4,2,4,2,1,2,1,1,1,0,0.00,1,2284942.00,52,47321.00,103,15358.00,2232,2000.00,2659,1000.00,28748,400.00,39656,400.00
107000069,2018-08-14,15,16,17,25,34,49,5,16,3,3,4,2,0,3,1,1,1,0,0.00,1,2079647.00,32,69988.00,77,18698.00,1752,2000.00,2646,1000.00,27121,400.00,34160,400.00
107000068,2018-08-10,5,7,16,18,36,48,37,,4,2,2,4,2,2,0,1,1,0,0.00,2,929130.00,39,51312.00,100,12864.00,2602,2000.00,2780,1000.00,27399,400.00,42156,400.00
107000067,2018-08-07,12,13,19,25,30,46,5,30,3,3,3,3,0,3,2,0,1,0,0.00,1,5459976.00,39,51402.00,96,13424.00,1721,2000.00,2898,1000.00,30037,400.00,32664,400.00
107000066,2018-08-03,4,6,30,35,40,43,13,35,2,4,2,4,2,0,1,2,1,0,0.00,0,0.00,21,96852.00,74,17668.00,1567,2000.00,2263,1000.00,24012,400.00,29590,400.00
107000065,2018-07-31,15,20,22,31,35,37,14,35,3,3,4,2,0,2,1,3,0,0,0.00,0,0.00,42,43842.00,76,15575.00,1768,2000.00,2251,1000.00,22875,400.00,32410,400.00
107000064,2018-07-27,5,12,17,19,35,48,9,,4,2,4,2,1,3,0,1,1,0,0.00,2,729933.00,30,52405.00,96,10527.00,1835,2000.00,2882,1000.00,26140,400.00,32269,400.00
107000063,2018-07-24,24,25,29,32,42,49,12,24,1,5,3,3,0,0,3,1,2,0,0.00,1,3200464.00,25,72331.00,64,18163.00,1457,2000.00,2079,1000.00,22398,400.00,25928,400.00
107000062,2018-07-20,9,12,13,24,39,45,38,,4,2,4,2,1,2,1,1,1,0,0.00,0,0.00,31,52850.00,84,12538.00,1735,2000.00,2304,1000.00,22807,400.00,30160,400.00
107000061,2018-07-17,11,20,26,34,41,43,9,,2,4,3,3,0,2,1,1,2,0,0.00,2,642796.00,38,36433.00,224,3973.00,1654,2000.00,3916,1000.00,28009,400.00,28302,400.00
107000060,2018-07-13,2,14,21,31,42,46,4,21,3,3,2,4,1,1,1,1,2,0,0.00,1,1668872.00,22,81693.00,61,18940.00,1363,2000.00,1990,1000.00,20784,400.00,25236,400.00
